total,success,failure,corruptRecords
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 6, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 7, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 8, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 20), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 40), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 9, 50), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 0), 'Temp_C': '12.13'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 10), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 20), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 30), 'Temp_C': '11.56'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 40), 'Temp_C': '11.84'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 10, 50), 'Temp_C': '10.98'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 0), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 10), 'Temp_C': '10.98'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 20), 'Temp_C': '11.27'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 30), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 40), 'Temp_C': '12.42'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 11, 50), 'Temp_C': '12.71'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 12, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 13, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 14, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 15, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 16, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 17, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 18, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 19, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 20, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 40), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 21, 50), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 0), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 40), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 22, 50), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 0), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 40), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 19, 23, 50), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 0), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 40), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 0, 50), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 0), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 10), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 20), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 30), 'Temp_C': '13.57'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 1, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 2, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 3, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 4, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 5, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 6, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 7, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 8, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 9, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 10, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 11, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 12, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 13, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 14, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 15, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 16, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 17, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 30), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 18, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 20), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 19, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 20, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 21, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 22, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 20, 23, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 0, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 40), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 1, 50), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 0), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 10), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 20), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 30), 'Temp_C': '13.28'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 40), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 2, 50), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 3, 0), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 3, 10), 'Temp_C': '12.99'}"
,,,"{'Time_GMT': datetime.datetime(2002, 10, 21, 3, 20), 'Temp_C': '12.99'}"
